order_id,shop_id,user_id,order_amount,total_items,payment_method,created_at
2669,32,837,202,2,debit,2017-03-18 0:44:18
3211,10,909,148,1,debit,2017-03-18 0:50:54
2607,94,934,402,3,debit,2017-03-18 1:04:09
1495,7,745,560,5,credit_card,2017-03-18 1:08:46
4324,4,842,256,2,cash,2017-03-18 1:10:06
4113,86,741,260,2,debit,2017-03-18 1:10:22
1622,30,797,306,2,credit_card,2017-03-18 1:14:33
2683,58,928,276,2,debit,2017-03-18 1:23:51
2027,50,790,193,1,debit,2017-03-18 1:31:55
1615,65,753,308,2,credit_card,2017-03-18 1:40:24
962,26,774,352,2,cash,2017-03-18 1:42:38
4830,18,770,156,1,credit_card,2017-03-18 2:19:12
576,88,903,352,2,debit,2017-03-18 2:37:21
1494,18,796,312,2,cash,2017-03-18 2:41:27
3622,81,742,354,2,debit,2017-03-18 2:48:01
2333,61,999,632,4,credit_card,2017-03-18 3:07:06
3083,89,992,196,1,cash,2017-03-18 3:10:03
846,89,902,196,1,credit_card,2017-03-18 3:11:52
2574,20,834,127,1,credit_card,2017-03-18 3:13:16
2632,82,710,177,1,cash,2017-03-18 3:13:41
3450,81,929,177,1,credit_card,2017-03-18 3:24:01
4037,70,798,346,2,credit_card,2017-03-18 3:24:31
549,66,850,644,4,debit,2017-03-18 3:26:39
3692,69,907,131,1,debit,2017-03-18 3:33:04
668,31,867,387,3,cash,2017-03-18 3:34:18
2062,46,713,332,2,credit_card,2017-03-18 3:35:11
3835,7,986,112,1,debit,2017-03-18 3:51:08
828,28,714,328,2,credit_card,2017-03-18 3:51:50
4994,4,834,384,3,debit,2017-03-18 4:12:20
2033,88,798,880,5,cash,2017-03-18 4:24:14
3022,77,974,468,3,debit,2017-03-18 4:27:57
3500,69,940,262,2,debit,2017-03-18 4:29:47
1040,98,759,266,2,credit_card,2017-03-18 4:32:34
479,25,822,260,2,debit,2017-03-18 4:53:51
4248,95,975,504,3,cash,2017-03-18 4:55:20
3125,80,957,290,2,cash,2017-03-18 4:59:31
1940,4,883,256,2,cash,2017-03-18 5:18:05
2279,27,830,338,2,debit,2017-03-18 5:20:05
1160,86,846,390,3,debit,2017-03-18 5:30:41
4328,85,769,344,2,debit,2017-03-18 6:16:17
4432,4,974,128,1,cash,2017-03-18 6:21:04
1139,70,745,346,2,credit_card,2017-03-18 6:34:56
1343,84,821,459,3,debit,2017-03-18 6:35:31
537,39,968,402,3,credit_card,2017-03-18 6:40:29
482,100,889,222,2,cash,2017-03-18 6:50:29
1278,70,714,173,1,cash,2017-03-18 6:53:43
4215,52,909,292,2,cash,2017-03-18 7:03:08
3318,62,907,480,3,cash,2017-03-18 7:03:54
1338,62,705,480,3,debit,2017-03-18 7:30:38
1725,51,829,374,2,debit,2017-03-18 7:32:58
2273,97,908,486,3,debit,2017-03-18 7:48:05
1140,73,703,165,1,debit,2017-03-18 7:55:36
2814,37,932,426,3,debit,2017-03-18 7:59:55
3138,21,890,426,3,cash,2017-03-18 8:03:46
3752,17,702,528,3,debit,2017-03-18 8:12:17
2201,50,705,386,2,credit_card,2017-03-18 8:17:06
259,75,760,512,4,cash,2017-03-18 8:19:53
506,13,970,480,3,cash,2017-03-18 8:25:23
1311,72,894,160,1,debit,2017-03-18 8:35:39
4250,20,926,127,1,cash,2017-03-18 8:38:46
2317,12,794,402,2,debit,2017-03-18 8:41:36
57,53,739,560,5,credit_card,2017-03-18 8:45:21
4144,72,875,320,2,debit,2017-03-18 9:05:21
3872,92,818,90,1,debit,2017-03-18 9:10:08
4503,33,707,346,2,credit_card,2017-03-18 9:21:11
4193,78,787,77175,3,credit_card,2017-03-18 9:25:32
4617,5,904,142,1,credit_card,2017-03-18 9:27:10
735,89,837,392,2,credit_card,2017-03-18 9:52:14
1428,58,965,552,4,credit_card,2017-03-18 9:57:43
371,22,736,292,2,credit_card,2017-03-18 10:01:00
2992,80,990,435,3,debit,2017-03-18 10:06:11
1751,24,778,280,2,cash,2017-03-18 10:09:47
258,6,842,374,2,credit_card,2017-03-18 10:12:44
561,50,762,386,2,credit_card,2017-03-18 10:22:49
3399,35,712,164,1,debit,2017-03-18 10:26:11
3338,9,709,236,2,debit,2017-03-18 10:39:22
2391,54,826,133,1,credit_card,2017-03-18 10:39:45
4093,90,889,712,4,cash,2017-03-18 10:48:13
4205,100,847,333,3,debit,2017-03-18 11:13:20
618,78,760,51450,2,cash,2017-03-18 11:18:42
3746,61,736,474,3,debit,2017-03-18 11:19:55
2615,21,768,426,3,cash,2017-03-18 11:20:21
3248,72,860,480,3,cash,2017-03-18 11:24:18
2674,82,824,177,1,credit_card,2017-03-18 11:40:36
2913,92,942,180,2,debit,2017-03-18 11:43:55
2860,98,731,399,3,cash,2017-03-18 11:57:40
441,46,870,332,2,debit,2017-03-18 12:21:16
1915,86,790,520,4,cash,2017-03-18 12:29:42
3575,8,913,132,1,cash,2017-03-18 12:37:29
2700,46,700,166,1,debit,2017-03-18 12:38:56
3969,1,788,316,2,credit_card,2017-03-18 12:55:40
3065,36,705,130,1,debit,2017-03-18 12:56:42
227,58,928,138,1,cash,2017-03-18 12:59:14
1518,74,931,459,3,debit,2017-03-18 13:11:58
3152,78,745,25725,1,credit_card,2017-03-18 13:13:07
3987,97,897,162,1,cash,2017-03-18 13:15:34
1691,26,974,176,1,credit_card,2017-03-18 13:23:48
2966,84,888,306,2,credit_card,2017-03-18 13:26:55
2262,64,845,133,1,debit,2017-03-18 13:48:39
3021,30,923,153,1,debit,2017-03-18 13:50:46
1364,88,942,176,1,credit_card,2017-03-18 13:52:00
384,30,858,459,3,cash,2017-03-18 14:01:27
4468,79,702,181,1,credit_card,2017-03-18 14:05:22
4712,86,883,780,6,cash,2017-03-18 14:18:19
1027,71,745,492,3,debit,2017-03-18 14:25:45
3519,86,948,260,2,cash,2017-03-18 14:31:10
485,59,748,534,3,debit,2017-03-18 14:37:02
2733,80,789,290,2,debit,2017-03-18 14:44:35
1694,38,742,190,1,debit,2017-03-18 14:49:07
4299,99,775,585,3,credit_card,2017-03-18 14:49:24
1561,7,773,448,4,credit_card,2017-03-18 15:12:47
848,71,726,492,3,cash,2017-03-18 15:24:29
4777,89,785,392,2,cash,2017-03-18 15:26:22
4920,18,969,156,1,debit,2017-03-18 15:43:53
5000,44,734,288,2,debit,2017-03-18 15:48:18
1948,13,881,320,2,credit_card,2017-03-18 15:51:52
3283,28,787,164,1,credit_card,2017-03-18 16:10:17
3762,91,963,160,1,credit_card,2017-03-18 16:15:26
3486,23,848,468,3,credit_card,2017-03-18 16:20:53
3945,54,723,133,1,credit_card,2017-03-18 16:30:03
374,72,713,480,3,debit,2017-03-18 16:44:36
3855,30,994,153,1,debit,2017-03-18 17:04:10
3465,18,880,624,4,debit,2017-03-18 17:39:02
246,92,890,360,4,cash,2017-03-18 17:42:29
2633,19,846,163,1,debit,2017-03-18 18:05:53
3647,57,857,441,3,debit,2017-03-18 18:30:32
2325,89,845,392,2,credit_card,2017-03-18 18:32:35
2749,76,794,465,3,debit,2017-03-18 18:43:50
2184,69,847,524,4,debit,2017-03-18 18:52:50
3082,8,960,132,1,debit,2017-03-18 18:55:49
2513,78,935,51450,2,debit,2017-03-18 18:57:13
4217,53,909,112,1,cash,2017-03-18 19:11:36
4119,54,959,266,2,debit,2017-03-18 19:14:18
2924,57,948,441,3,debit,2017-03-18 19:15:30
538,21,997,426,3,debit,2017-03-18 19:15:46
3362,96,783,459,3,cash,2017-03-18 19:38:56
4238,54,755,266,2,cash,2017-03-18 19:41:14
1059,15,770,306,2,credit_card,2017-03-18 19:58:04
3563,48,923,117,1,debit,2017-03-18 19:59:31
256,6,794,187,1,cash,2017-03-18 19:59:35
145,21,828,284,2,debit,2017-03-18 20:13:36
270,6,986,187,1,credit_card,2017-03-18 20:16:39
423,59,864,356,2,debit,2017-03-18 20:23:11
2069,69,815,131,1,cash,2017-03-18 20:36:59
237,92,837,180,2,credit_card,2017-03-18 20:51:12
2654,60,905,177,1,cash,2017-03-18 21:18:31
3643,93,970,228,2,cash,2017-03-18 21:26:27
761,100,990,333,3,debit,2017-03-18 21:52:04
1702,87,910,298,2,cash,2017-03-18 21:59:50
2593,25,830,130,1,cash,2017-03-18 22:00:21
4960,8,795,264,2,debit,2017-03-18 22:24:24
1331,97,706,162,1,cash,2017-03-18 22:24:58
331,80,990,290,2,cash,2017-03-18 22:26:16
1054,96,997,306,2,debit,2017-03-18 22:36:11
4780,25,937,260,2,debit,2017-03-18 22:36:28
2977,21,858,426,3,credit_card,2017-03-18 22:36:31
2114,27,708,507,3,credit_card,2017-03-18 22:49:30
2488,49,781,387,3,cash,2017-03-18 22:52:18
1776,14,711,116,1,debit,2017-03-18 22:52:37
2419,69,736,393,3,credit_card,2017-03-18 22:56:01
3820,86,840,260,2,debit,2017-03-18 23:18:29
3299,14,729,348,3,debit,2017-03-18 23:26:03
3857,2,708,188,2,credit_card,2017-03-18 23:27:10
2785,16,964,156,1,credit_card,2017-03-18 23:27:55
2697,97,985,324,2,credit_card,2017-03-18 23:32:14
2075,73,794,330,2,credit_card,2017-03-18 23:33:57
1555,29,708,489,3,cash,2017-03-18 23:38:04
2187,55,834,342,2,credit_card,2017-03-18 23:47:06
2011,60,772,177,1,debit,2017-03-19 0:04:19
3314,70,777,346,2,cash,2017-03-19 0:06:31
3895,55,911,171,1,cash,2017-03-19 0:13:04
3195,15,799,153,1,credit_card,2017-03-19 0:14:21
1077,48,772,351,3,credit_card,2017-03-19 0:17:00
4116,71,741,492,3,debit,2017-03-19 0:18:21
2332,67,741,131,1,credit_card,2017-03-19 0:25:12
3217,21,868,142,1,credit_card,2017-03-19 0:25:36
3883,40,798,322,2,debit,2017-03-19 0:25:42
1466,8,971,264,2,debit,2017-03-19 1:06:15
1883,61,819,158,1,cash,2017-03-19 1:13:49
2692,19,702,652,4,debit,2017-03-19 1:32:15
2723,25,995,520,4,cash,2017-03-19 1:37:55
1192,64,875,133,1,cash,2017-03-19 1:50:39
4816,56,863,234,2,cash,2017-03-19 1:54:10
2832,62,900,160,1,cash,2017-03-19 1:57:20
2559,61,824,632,4,credit_card,2017-03-19 2:01:17
3066,31,875,387,3,debit,2017-03-19 2:06:37
2385,39,919,402,3,cash,2017-03-19 2:07:11
818,36,749,260,2,credit_card,2017-03-19 2:17:47
869,4,993,384,3,credit_card,2017-03-19 2:21:16
1330,27,709,338,2,debit,2017-03-19 2:42:19
1441,69,768,262,2,cash,2017-03-19 2:56:35
1380,53,913,112,1,credit_card,2017-03-19 2:56:47
3547,6,939,374,2,credit_card,2017-03-19 3:07:59
2842,93,779,342,3,cash,2017-03-19 3:18:10
126,49,884,258,2,cash,2017-03-19 3:22:56
3623,69,807,262,2,cash,2017-03-19 3:31:01
3275,83,916,258,2,credit_card,2017-03-19 3:33:35
2161,36,845,130,1,credit_card,2017-03-19 3:34:07
724,75,816,512,4,cash,2017-03-19 3:39:01
672,45,778,426,3,credit_card,2017-03-19 3:39:25
4354,41,765,236,2,credit_card,2017-03-19 3:46:31
924,20,788,254,2,debit,2017-03-19 3:52:52
4227,58,730,276,2,cash,2017-03-19 3:56:05
1563,42,607,704000,2000,credit_card,2017-03-19 4:00:00
3798,89,701,196,1,debit,2017-03-19 4:12:33
2773,47,870,290,2,credit_card,2017-03-19 4:20:13
3681,69,920,262,2,debit,2017-03-19 4:50:36
3811,68,875,408,3,credit_card,2017-03-19 4:50:59
205,39,987,268,2,cash,2017-03-19 5:09:03
4052,29,739,489,3,cash,2017-03-19 5:18:39
1041,62,758,320,2,debit,2017-03-19 5:24:22
2724,33,834,519,3,debit,2017-03-19 5:25:59
2636,52,919,292,2,debit,2017-03-19 5:28:02
32,57,839,294,2,debit,2017-03-19 5:31:45
4998,56,867,351,3,cash,2017-03-19 5:42:42
2972,33,815,519,3,debit,2017-03-19 6:15:00
3818,99,963,390,2,credit_card,2017-03-19 6:18:54
3823,6,810,374,2,credit_card,2017-03-19 6:41:54
3443,71,949,164,1,debit,2017-03-19 6:49:09
2670,80,800,290,2,credit_card,2017-03-19 6:54:30
3222,96,796,306,2,cash,2017-03-19 7:09:33
2053,99,814,390,2,debit,2017-03-19 7:11:34
675,54,771,133,1,credit_card,2017-03-19 7:16:45
2064,56,705,234,2,debit,2017-03-19 7:26:56
604,2,899,188,2,debit,2017-03-19 7:51:12
2259,12,734,402,2,credit_card,2017-03-19 8:14:41
2424,38,994,380,2,credit_card,2017-03-19 8:31:10
4043,63,767,136,1,credit_card,2017-03-19 8:56:16
2823,57,788,147,1,debit,2017-03-19 8:58:27
3212,73,820,330,2,debit,2017-03-19 9:09:14
2906,27,731,507,3,debit,2017-03-19 9:13:53
3696,97,773,324,2,cash,2017-03-19 9:23:35
1392,62,811,480,3,credit_card,2017-03-19 9:48:01
4121,33,890,173,1,debit,2017-03-19 10:00:03
3023,4,940,128,1,debit,2017-03-19 10:04:07
3498,100,911,222,2,credit_card,2017-03-19 10:19:32
746,68,996,136,1,credit_card,2017-03-19 10:20:19
1734,20,782,127,1,cash,2017-03-19 10:30:43
1838,90,764,178,1,cash,2017-03-19 10:37:28
4140,61,916,316,2,cash,2017-03-19 10:40:39
2684,75,726,128,1,cash,2017-03-19 10:44:53
2067,48,978,117,1,cash,2017-03-19 10:52:17
325,79,887,181,1,debit,2017-03-19 10:55:31
3529,43,992,181,1,cash,2017-03-19 11:00:50
1315,89,741,588,3,cash,2017-03-19 11:00:52
4303,2,996,94,1,credit_card,2017-03-19 11:03:12
2422,50,829,386,2,credit_card,2017-03-19 11:13:53
492,18,727,156,1,debit,2017-03-19 11:27:32
809,85,841,344,2,debit,2017-03-19 11:30:37
2054,42,951,352,1,debit,2017-03-19 11:49:12
4918,31,992,129,1,cash,2017-03-19 11:57:45
4703,90,950,356,2,credit_card,2017-03-19 12:02:51
435,60,768,354,2,credit_card,2017-03-19 12:58:00
539,25,895,130,1,credit_card,2017-03-19 12:59:30
2712,30,863,306,2,cash,2017-03-19 13:02:57
926,26,894,528,3,credit_card,2017-03-19 13:03:51
77,20,975,127,1,cash,2017-03-19 13:05:29
1207,12,721,402,2,debit,2017-03-19 13:15:17
4675,43,896,181,1,debit,2017-03-19 13:38:22
1789,99,816,195,1,debit,2017-03-19 14:21:52
3679,62,774,480,3,credit_card,2017-03-19 14:33:54
2777,31,811,387,3,debit,2017-03-19 14:49:49
4464,41,889,118,1,cash,2017-03-19 14:56:54
3898,67,826,262,2,credit_card,2017-03-19 14:59:17
4624,18,726,312,2,cash,2017-03-19 15:09:36
2587,20,991,254,2,credit_card,2017-03-19 15:30:20
4850,45,753,284,2,cash,2017-03-19 15:34:53
356,54,804,266,2,cash,2017-03-19 15:41:36
455,37,944,568,4,credit_card,2017-03-19 15:49:32
4252,63,798,272,2,credit_card,2017-03-19 15:58:04
2249,95,733,336,2,debit,2017-03-19 16:14:28
2130,76,845,310,2,cash,2017-03-19 16:17:05
4318,71,996,164,1,debit,2017-03-19 16:31:43
2465,9,891,236,2,credit_card,2017-03-19 17:08:32
4735,59,993,178,1,debit,2017-03-19 17:09:37
4053,63,768,272,2,cash,2017-03-19 17:14:30
136,58,742,276,2,debit,2017-03-19 17:25:58
4320,40,877,161,1,credit_card,2017-03-19 17:31:46
1357,22,770,292,2,cash,2017-03-19 17:50:25
2236,27,935,169,1,credit_card,2017-03-19 17:53:26
2741,40,999,322,2,cash,2017-03-19 17:56:54
3080,59,884,534,3,credit_card,2017-03-19 18:02:07
3142,6,728,561,3,debit,2017-03-19 18:09:30
3386,49,819,516,4,credit_card,2017-03-19 18:29:35
302,69,854,131,1,debit,2017-03-19 18:35:02
736,13,912,160,1,cash,2017-03-19 18:49:46
3441,78,982,25725,1,debit,2017-03-19 19:02:54
268,73,790,330,2,credit_card,2017-03-19 19:03:45
3134,30,957,153,1,cash,2017-03-19 19:28:35
2616,65,814,154,1,credit_card,2017-03-19 19:44:19
4803,86,819,130,1,debit,2017-03-19 19:51:31
4376,57,945,441,3,credit_card,2017-03-19 19:51:34
2743,65,749,616,4,cash,2017-03-19 20:00:31
881,41,813,590,5,credit_card,2017-03-19 20:09:12
3931,88,932,352,2,debit,2017-03-19 20:26:11
3029,25,846,390,3,cash,2017-03-19 20:47:15
2725,22,799,584,4,cash,2017-03-19 20:57:36
2278,98,884,399,3,debit,2017-03-19 20:58:42
394,69,736,131,1,cash,2017-03-19 20:59:39
2403,97,856,324,2,cash,2017-03-19 21:05:53
2791,32,701,202,2,credit_card,2017-03-19 21:06:09
720,10,872,148,1,debit,2017-03-19 21:12:06
2784,77,992,312,2,credit_card,2017-03-19 21:27:00
4956,61,855,474,3,cash,2017-03-19 21:27:36
116,25,791,260,2,credit_card,2017-03-19 21:46:05
4369,39,976,268,2,credit_card,2017-03-19 21:55:09
2604,95,901,168,1,cash,2017-03-19 22:00:44
457,17,782,352,2,debit,2017-03-19 22:06:12
4937,35,973,328,2,debit,2017-03-19 22:15:42
2710,83,912,129,1,debit,2017-03-19 22:17:05
228,73,917,330,2,debit,2017-03-19 22:59:03
3590,38,857,380,2,cash,2017-03-19 23:08:22
637,90,700,178,1,credit_card,2017-03-19 23:26:29
4685,2,738,282,3,credit_card,2017-03-19 23:38:24
3905,6,947,374,2,cash,2017-03-19 23:42:01
2909,70,847,692,4,debit,2017-03-19 23:42:44
2898,74,714,306,2,cash,2017-03-19 23:45:42
3114,30,761,153,1,debit,2017-03-20 0:03:47
4889,17,796,352,2,debit,2017-03-20 0:13:28
1274,20,809,254,2,debit,2017-03-20 0:14:54
1546,19,982,489,3,debit,2017-03-20 0:25:07
4035,73,896,330,2,debit,2017-03-20 0:27:02
4641,89,858,196,1,cash,2017-03-20 0:39:13
2314,7,839,112,1,debit,2017-03-20 0:55:52
1906,20,745,254,2,debit,2017-03-20 1:03:35
1024,79,830,181,1,cash,2017-03-20 1:12:32
4740,87,906,149,1,cash,2017-03-20 1:14:42
3329,4,807,256,2,credit_card,2017-03-20 1:14:48
4955,14,827,464,4,debit,2017-03-20 1:24:26
1981,66,960,161,1,cash,2017-03-20 1:40:55
500,75,959,256,2,debit,2017-03-20 1:41:48
1287,91,774,160,1,debit,2017-03-20 1:49:18
1347,100,764,444,4,cash,2017-03-20 1:51:27
4309,82,936,177,1,credit_card,2017-03-20 2:14:46
1879,27,852,507,3,credit_card,2017-03-20 2:21:21
4700,55,912,342,2,debit,2017-03-20 2:21:31
1753,63,884,136,1,cash,2017-03-20 2:33:04
3773,54,740,266,2,debit,2017-03-20 2:38:56
636,23,904,312,2,cash,2017-03-20 2:39:45
4096,18,934,312,2,cash,2017-03-20 2:46:24
1394,84,858,306,2,debit,2017-03-20 2:54:40
824,24,723,280,2,credit_card,2017-03-20 2:59:05
4577,33,986,173,1,cash,2017-03-20 3:16:57
4423,59,933,356,2,credit_card,2017-03-20 3:23:17
1957,18,911,156,1,cash,2017-03-20 3:40:08
4194,44,939,288,2,credit_card,2017-03-20 3:45:43
645,64,710,399,3,debit,2017-03-20 3:55:19
2252,31,979,129,1,credit_card,2017-03-20 3:58:28
775,22,994,292,2,cash,2017-03-20 3:59:11
3303,8,986,132,1,cash,2017-03-20 4:11:04
250,77,732,156,1,debit,2017-03-20 4:20:22
2999,40,941,483,3,credit_card,2017-03-20 4:27:36
4107,26,878,176,1,debit,2017-03-20 4:32:18
3632,55,875,342,2,cash,2017-03-20 4:33:08
4199,2,990,94,1,cash,2017-03-20 5:05:55
3464,49,775,129,1,credit_card,2017-03-20 5:11:39
2482,3,826,592,4,credit_card,2017-03-20 5:18:43
178,57,849,441,3,cash,2017-03-20 5:20:20
1675,43,785,543,3,cash,2017-03-20 5:25:21
1704,63,977,544,4,credit_card,2017-03-20 5:31:04
3301,19,756,163,1,cash,2017-03-20 5:56:28
4713,43,725,362,2,cash,2017-03-20 6:10:07
4414,17,787,352,2,credit_card,2017-03-20 6:13:20
3964,64,949,133,1,credit_card,2017-03-20 6:22:25
3249,97,854,324,2,debit,2017-03-20 6:29:44
2751,69,791,393,3,credit_card,2017-03-20 6:53:57
2949,1,836,316,2,credit_card,2017-03-20 7:11:17
602,10,891,444,3,credit_card,2017-03-20 7:19:17
2675,19,742,326,2,debit,2017-03-20 7:24:31
3068,32,801,202,2,credit_card,2017-03-20 7:30:31
771,25,778,130,1,debit,2017-03-20 7:32:05
4761,92,937,90,1,debit,2017-03-20 7:37:28
1046,21,968,426,3,cash,2017-03-20 7:47:54
310,5,704,284,2,credit_card,2017-03-20 7:50:21
2084,46,979,166,1,credit_card,2017-03-20 7:50:33
3704,88,991,528,3,debit,2017-03-20 8:10:30
1313,82,927,531,3,credit_card,2017-03-20 8:32:00
3518,11,732,736,4,debit,2017-03-20 8:36:02
4491,57,941,735,5,credit_card,2017-03-20 8:55:46
3246,46,776,664,4,debit,2017-03-20 9:00:46
2776,81,741,531,3,debit,2017-03-20 9:15:50
4280,35,775,164,1,credit_card,2017-03-20 9:33:36
4676,74,900,153,1,debit,2017-03-20 9:37:02
4326,77,907,312,2,credit_card,2017-03-20 9:41:37
2336,10,868,296,2,debit,2017-03-20 9:56:29
805,23,756,156,1,credit_card,2017-03-20 10:04:50
641,18,739,468,3,cash,2017-03-20 10:10:37
2962,64,752,266,2,debit,2017-03-20 10:12:41
4806,97,841,324,2,debit,2017-03-20 10:23:49
2174,62,932,480,3,cash,2017-03-20 10:36:49
1998,81,768,531,3,cash,2017-03-20 10:45:35
2728,98,888,266,2,cash,2017-03-20 10:46:32
2928,14,742,348,3,credit_card,2017-03-20 10:50:39
4283,84,951,306,2,credit_card,2017-03-20 10:52:18
1709,98,956,266,2,credit_card,2017-03-20 10:53:58
2515,26,774,352,2,credit_card,2017-03-20 10:59:34
210,37,727,284,2,debit,2017-03-20 11:06:15
1594,27,948,338,2,cash,2017-03-20 11:22:56
1649,56,789,117,1,cash,2017-03-20 11:23:28
4106,81,904,177,1,debit,2017-03-20 11:26:29
1150,13,722,320,2,debit,2017-03-20 11:30:35
1613,90,796,712,4,credit_card,2017-03-20 11:36:47
553,10,769,148,1,cash,2017-03-20 11:38:26
4462,22,934,292,2,cash,2017-03-20 11:46:36
516,19,762,163,1,cash,2017-03-20 11:57:35
2379,59,950,178,1,credit_card,2017-03-20 12:16:09
2245,33,770,173,1,debit,2017-03-20 12:26:00
4342,79,981,181,1,debit,2017-03-20 12:33:26
3902,60,782,531,3,cash,2017-03-20 12:37:15
4482,7,894,336,3,credit_card,2017-03-20 12:44:38
911,39,853,268,2,cash,2017-03-20 13:06:27
2679,93,758,114,1,credit_card,2017-03-20 13:29:17
817,13,989,640,4,debit,2017-03-20 13:38:14
176,50,792,193,1,credit_card,2017-03-20 13:51:00
4476,79,817,181,1,cash,2017-03-20 13:51:29
906,89,742,588,3,cash,2017-03-20 13:55:19
2222,53,726,224,2,credit_card,2017-03-20 14:09:04
2840,24,742,140,1,debit,2017-03-20 14:16:57
3099,43,707,181,1,cash,2017-03-20 14:30:52
639,99,756,195,1,debit,2017-03-20 14:32:03
4929,37,988,426,3,debit,2017-03-20 14:35:44
1652,23,783,468,3,debit,2017-03-20 14:49:45
42,1,847,316,2,debit,2017-03-20 14:58:02
1097,41,934,118,1,cash,2017-03-20 15:09:26
4501,54,920,133,1,credit_card,2017-03-20 15:10:02
584,96,893,459,3,cash,2017-03-20 15:55:05
797,41,908,236,2,debit,2017-03-20 16:27:58
3262,68,736,136,1,debit,2017-03-20 16:30:14
3388,32,871,303,3,cash,2017-03-20 16:34:30
392,84,862,459,3,credit_card,2017-03-20 16:41:40
49,3,714,296,2,debit,2017-03-20 16:48:03
4604,25,899,260,2,credit_card,2017-03-20 16:52:15
1929,59,916,534,3,cash,2017-03-20 16:55:05
4301,68,999,136,1,credit_card,2017-03-20 16:58:46
266,69,871,262,2,debit,2017-03-20 16:59:09
162,3,877,296,2,debit,2017-03-20 17:07:53
4977,93,763,114,1,credit_card,2017-03-20 17:14:51
391,7,718,336,3,credit_card,2017-03-20 17:25:11
4579,70,754,692,4,debit,2017-03-20 17:28:56
72,34,813,122,1,credit_card,2017-03-20 17:43:28
4962,72,930,320,2,cash,2017-03-20 17:59:38
4602,26,764,352,2,credit_card,2017-03-20 18:06:04
780,74,956,459,3,debit,2017-03-20 18:17:02
4192,47,970,145,1,debit,2017-03-20 18:29:25
3135,17,885,528,3,cash,2017-03-20 18:35:35
2041,21,979,284,2,debit,2017-03-20 18:37:48
2405,35,787,328,2,credit_card,2017-03-20 18:53:00
2802,13,764,160,1,cash,2017-03-20 19:07:44
606,1,744,316,2,cash,2017-03-20 19:08:23
1750,6,839,561,3,cash,2017-03-20 19:09:50
4090,35,978,164,1,debit,2017-03-20 20:16:36
4876,34,791,122,1,debit,2017-03-20 20:23:11
4346,23,912,312,2,credit_card,2017-03-20 20:57:57
505,35,989,164,1,debit,2017-03-20 21:04:01
4080,78,946,51450,2,cash,2017-03-20 21:14:00
540,23,950,312,2,debit,2017-03-20 21:20:32
2722,72,922,320,2,debit,2017-03-20 21:31:53
2263,6,936,187,1,debit,2017-03-20 21:32:27
3787,45,790,142,1,debit,2017-03-20 21:37:27
4256,94,842,268,2,credit_card,2017-03-20 21:38:31
3040,59,774,178,1,credit_card,2017-03-20 21:54:09
1200,45,880,142,1,cash,2017-03-20 21:59:08
704,19,968,163,1,cash,2017-03-20 22:10:31
729,1,847,316,2,debit,2017-03-20 22:34:02
626,3,983,148,1,debit,2017-03-20 22:35:49
3880,40,745,483,3,cash,2017-03-20 22:37:45
4497,22,746,146,1,debit,2017-03-20 22:56:40
1882,45,995,142,1,debit,2017-03-20 22:57:24
2088,88,979,176,1,cash,2017-03-20 22:59:12
2170,4,766,256,2,debit,2017-03-20 23:10:22
115,41,755,590,5,cash,2017-03-20 23:15:09
1860,82,954,531,3,cash,2017-03-20 23:31:22
1870,57,759,294,2,credit_card,2017-03-20 23:32:00
4767,27,812,338,2,cash,2017-03-20 23:45:50
915,57,735,294,2,credit_card,2017-03-20 23:56:13
3741,19,713,163,1,cash,2017-03-21 0:04:35
255,18,843,156,1,credit_card,2017-03-21 0:14:41
4823,27,782,338,2,credit_card,2017-03-21 0:19:26
1112,32,840,202,2,credit_card,2017-03-21 0:28:18
1585,14,759,116,1,debit,2017-03-21 0:32:53
2752,39,795,670,5,cash,2017-03-21 1:01:50
436,43,869,362,2,debit,2017-03-21 1:09:45
3796,11,723,368,2,credit_card,2017-03-21 1:11:01
2080,73,760,330,2,cash,2017-03-21 1:11:35
4185,95,869,168,1,credit_card,2017-03-21 1:17:52
1080,40,833,322,2,credit_card,2017-03-21 1:18:52
3462,22,781,146,1,credit_card,2017-03-21 1:21:26
1157,22,991,146,1,debit,2017-03-21 1:42:20
3842,55,990,684,4,credit_card,2017-03-21 1:46:16
2363,19,778,163,1,cash,2017-03-21 1:46:46
3170,4,851,128,1,debit,2017-03-21 1:48:12
4925,92,942,180,2,credit_card,2017-03-21 1:48:43
4094,94,854,402,3,cash,2017-03-21 1:55:00
2778,9,943,118,1,cash,2017-03-21 2:18:53
